,Sigma,Mu,Div
NG,0.7070046070718421,3.397403136433831e-05,0.0
NGD,0.6966076940539918,-0.0003918079677185122,0.0
NGG,0.24175639810462415,3.636986571797697e-05,3.2
NGL,0.6635492564609202,-0.0009732320311636472,0.0
NGM,0.9209612773855421,-0.0011393611356366811,0.0
NGMS,0.6919274913867087,-0.0011007532278573468,0.0
NGS,0.5212411587968959,0.00019514926847904337,0.0
NGVC,0.5591059020426903,-0.0002551040314523424,3.81
NGVT,0.42656688428938216,0.0006015723006151509,0.0
NH,0.9873374946730833,-0.0026167452208818755,0.0
NHC,0.4520451393556783,0.00016374751136614835,4.13
NHI,0.31505410790601684,0.00011964873220445143,6.84
NHTC,1.5652702977789035,-0.0012072782223849013,15.3
NHWK,1.2270192546596064,-0.002826188267703314,0.0
NI,0.22795817039022248,0.00023827754960769408,3.6
NIB,0.2927438496560828,-0.00015477488616468524,0.0
NIC,0.2881485882778349,0.000663148771174006,0.0
NICE,0.46959137803450185,0.0005382918519218881,0.0
NINE,1.2293286125019556,-0.00047008015227922254,0.0
NIO,0.9485386193518085,0.0003602933060267659,0.0
NIU,0.7552144866285754,-0.0004764659044691948,0.0
NIWM,0.15838667004065718,-0.000528118685754735,0.35
NJR,0.2358665541369132,0.00028723194722381467,3.02
NKE,0.3267753185468805,0.0005883253227123197,1.14
NKEL,0.9016294658984262,0.00020531823335423957,0.0
NKEQ,0.9219270702196338,-0.004679547758187904,1.21
NKLA,0.9174893538388044,-0.0012975342531240362,0.0
NKTR,0.6604565235134813,-7.015669588777141e-05,0.0
NKTX,0.9930615685486056,-0.0033317694909546147,0.0
NL,0.5497949802658726,-0.00015275733769839955,4.55
NLR,0.2437441575833185,-0.000187599053989596,2.05
NLS,0.7387957779471425,-0.00025089539949435443,0.0
NLTX,1.2032270784226866,-0.0014209988826161075,0.0
NLY,0.31588355296940945,-0.00013760412919001656,18.6
NM,0.757203174488775,-0.0007513137578224345,0.0
NMFC,0.2609718462900948,-1.699458785789516e-05,10.7
NMG,0.7494172072507287,-0.0026365292089004138,0.0
NMIH,0.43617191150149315,0.00017413811868899118,0.0
NMM,0.5908014987524858,-0.0006324506183425998,0.82
NMR,0.3763078648077189,-0.00023401433788418854,0.0
NMRD,1.0600169069354146,-0.0028621481931479847,0.0
NMRK,0.6504179457448334,-0.00044147872879910264,1.71
NMTC,1.141682344917126,-0.0019102422430155148,0.0
NMTR,1.32991651106416,-0.0038141859233860724,0.0
NNBR,0.6120695490523631,-0.00021461776380718152,0.0
NNDM,1.0483814200858754,-0.001999644230799381,0.0
NNI,0.4361495235033963,0.00029887446012853334,1.14
NNN,0.3351307546223512,0.00020976290217848402,5.03
NNOX,1.0672498652532036,-0.001815721618831028,0.0
NNVC,1.021923182116187,-0.0007981008402584821,0.0
NOA,0.5780313377271435,-4.5844044690320025e-05,1.78
NOAH,0.582359097465574,-1.0187721311488662e-05,0.0
NOBL,0.16881259608784321,0.000341189788811565,1.97
NOC,0.2697735289087267,0.0005059127940280002,1.53
NOG,0.7571479079116293,-6.587054929859456e-05,4.66
NOK,0.4703029411247389,0.0001755586723389004,1.85
NOMD,0.333655126201211,0.00024632736949620486,0.0
NOTV,0.8598949548072985,-8.121106216368394e-05,0.0
NOV,0.5097564193227079,0.00023182947260492085,1.04
NOVA,0.8450469470619691,0.0005433707196836441,0.0
NOVN,1.371246215234237,-0.003050671246466782,0.0
NOVT,0.5442723583900204,0.0003581854734046809,0.0
NOW,0.41876298758260155,0.0010438722993422237,0.0
NPO,0.4093786330194734,0.0004924490837170417,1.21
NR,0.6068415502336797,0.00013620642961106942,0.0
NRBO,1.3055199444547358,-0.005688934496169089,0.0
NRC,0.39560558355203207,0.0002576523491697553,1.13
NRDS,0.8166175598275375,-0.0037279263430344198,0.0
NRDY,0.7133988675799359,-0.0027779384973947124,0.0
NREF,0.5776359970888671,-0.00023036551657421549,12.37
NRG,0.3791040274882647,0.0002489550558286694,4.78
NRGV,0.8933069348232253,-0.002543074123150324,0.0
NRIX,0.9132843276127429,-0.0008939572868887791,0.0
NRP,0.46415616032947665,-0.00011387708924115595,5.56
NRT,0.3429999434311728,-3.428181237659779e-05,23.04
NRXP,1.093540781751553,-0.0016894307830841709,0.0
NS,0.3533343326045835,-0.00010238122721101775,10.08
NSA,0.3080865543106527,0.0005272948098637521,5.27
NSC,0.3038874353107274,0.0003456759928186964,2.6
NSIT,0.5610529102019258,0.0005530747481374152,0.0
NSP,0.5676709585740836,0.00046412253228335224,1.75
NSPR,1.5445050822534117,-0.004886717093081336,0.0
NSPY,0.14018868054934594,-0.0004945821395258523,1.09
NSSC,0.625779384915651,0.0004911674958305783,0.0
NSTB,0.0633641468321002,-0.00011448900605745575,0.0
NSTG,0.6779612820132354,-4.686620243240128e-06,0.0
NTAP,0.5794271545160005,0.0005638200353921334,3.27
NTB,0.37983651142884395,0.00011751004469987166,6.29
NTCO,0.6865360516125638,-0.001995741706927865,0.89
NTCT,0.6265819338614264,0.00014622070663958977,0.0
NTES,0.5748920835206527,0.0008454055605362712,1.29
NTGR,0.44581938239492813,0.00010246277550369861,0.0
NTLA,0.7787651788733307,0.0002726105145792877,0.0
NTNX,0.6362207307622973,-0.0002230770335234283,0.0
NTR,0.3638343633062039,0.0002290086885694079,2.79
NTRA,0.6712457844346417,0.00042495957908543367,0.0
NTRS,0.32315117791583775,0.0003431359472240462,3.48
NTST,0.2595443721710864,5.358923627990148e-05,4.25
NTWK,0.9717809024664653,-0.0007594667527434802,0.0
NU,0.9249599259521943,-0.003501538474113285,0.0
NUE,0.3749553472724274,0.0004256659064249649,1.31
NUGT,1.0668507863019943,-0.0025390678697669697,0.7
NUS,0.47603953283343103,5.827890597815294e-05,3.85
NUSC,0.24161323550131436,0.00020458649739415788,1.14
NUSI,0.13822164588024932,-0.00040305365891666353,8.44
NUVA,0.4409064103823939,0.00027409835385004005,0.0
NUVB,0.6251602724220805,-0.0027407795298781765,0.0
NUVL,1.0411656611046907,0.001288699994141263,0.0
NUZE,1.1764529918223472,-0.005669266878841954,0.0
NVAX,0.9849146315659889,-0.000301075040443497,0.0
NVCR,0.6580997863628434,0.0006598356331112119,0.0
NVDA,0.6043414248951857,0.0009933830931051746,0.07
NVDS,0.7713774842847957,-0.0018494466516415778,1.41
NVEE,0.4926976079312571,0.0012206021384286788,0.0
NVEI,0.8076014750164073,-0.0007629261911901586,0.0
NVGS,0.5828048651425703,-0.0002255082231045654,0.0
NVMI,0.6254093536225993,0.00022994781815052705,0.0
NVNO,0.9394307151171857,-0.002810352209671315,0.0
NVO,0.2800988597204214,0.0006742783042262025,1.69
NVRO,0.5454434777765755,0.00022056653737808187,0.0
NVS,0.21555303661440778,0.00018612456153410686,4.25
NVST,0.4247216323169911,0.00022486709165811048,0.0
NVT,0.38623372485577223,0.00045378415191266365,1.58
NVTA,0.955618144963209,-0.0011161580169099796,0.0
NVTS,0.9464208767864584,-0.0042984357178271725,0.0
NVVE,1.0039515263716736,-0.003977088404067961,0.0
NVX,0.9174244803741027,-0.007385829948307147,0.0
NWBI,0.3491375992921312,0.0002743728691267865,6.17
NWE,0.2472357195571335,0.00018525961990055717,4.53
NWG,0.6574242165903114,-0.0009299068911426295,7.25
NWL,0.34962169054400394,1.0365370508559963e-05,7.55
NWN,0.24989731456643274,0.00012680112582152524,4.14
NWPX,0.46637467341958255,0.00017819195761270535,0.0
NWS,0.2979091290319619,7.153212291717991e-05,1.24
NWSA,0.2994539149453684,5.8896994543003805e-05,1.26
NWTN,0.8540074742688761,0.0001963867758645806,0.0
NX,0.4560983205624018,0.00015145683069208045,1.61
NXE,0.7241086907336286,0.001025548346923627,0.0
NXGN,0.5989856338477431,0.0005444703194901181,0.0
NXPI,0.4333075557727915,0.0007763381009228871,2.27
NXRT,0.3597348746882552,0.0005604650503006769,3.8
NXST,0.6292550841330304,0.0005353528120257375,3.26
NXTC,1.105146818813512,-0.0028804461717560443,0.0
NXTG,0.20196846151091513,0.0002352220257736733,1.87
NYC,0.660900406638216,-0.003847436160651197,0.0
NYCB,0.30622737919398707,0.00027045079210372765,10.51
NYMT,0.5380121796662451,-0.000765908674453093,17.22
NYMX,0.9410842163936115,-0.00047820175995580514,0.0
NYT,0.3516784106763925,0.00010331605842784134,1.22
NZAC,0.17811195230484722,0.0001623579904178731,1.75
NZRO,0.3192035809711483,-0.0008637509362450904,0.38
NZUS,0.27497731292545335,-0.0009342176186379549,1.25
O,0.28624932701768313,0.00029601381229338867,4.72
OABI,1.0002998834370056,-0.0031662177933488855,0.0
OACP,0.08067076290586421,-0.00055083634440911,2.88
OB,0.6875122549879099,-0.004708700494021557,0.0
OBE,0.6487312190371075,-0.0007785724997539118,0.0
OBLG,1.0371009550424881,-0.0012133034331817932,0.0
OBOR,0.20896734813414555,-7.104116863085101e-05,4.82
OBSV,1.1045199428840926,-0.002937928809513562,0.0
OC,0.4120287235371745,0.0002773743126179743,2.25
OCFC,0.3295275645992992,0.00016473419306446268,4.12
OCFT,0.9325573881856678,-0.0038273511884096795,0.0
OCG,1.2021045773428187,-0.004830561620278482,0.0
OCGN,1.5568971801974398,-0.003096819269564465,0.0
OCN,0.6436994027353885,-0.00016576827195137576,0.0
OCSL,0.33457536979861335,-0.0001549380080728484,12.04
OCUL,0.845685444140317,-0.0007265712178117544,0.0
OCUP,1.1237309841684084,-0.001327015640453963,0.0
OCX,1.0882860275448016,-0.0018296687399265961,0.0
ODDS,0.35502589749487334,-0.000914476448717517,0.38
ODFL,0.491664878645235,0.0007022330953671216,0.48
ODP,0.5672092104742416,6.27115008211335e-05,0.0
ODTC,1.0216552720052714,-0.0020218825965413853,0.0
ODV,3.1773646861188363,-0.00175027100462211,0.0
OEC,0.4428106751640855,1.5887718426322356e-06,0.34
OEF,0.19680635355505033,0.00015353562056157606,1.49
OESX,0.6776648934966895,-0.0006514327604561625,0.0
OFC,0.4225224197504205,0.00012695893447338196,4.7
OFG,0.4755985594538837,0.00042741222218157783,3.26
OFIX,0.45957992032471223,8.675275033164844e-05,0.0
OFS,0.38670659267609425,-0.00013563505714230738,13.43
OGE,0.21756984518200187,0.00016920005776325348,4.69
OGI,0.9123455029561218,-0.0025011509252887802,0.0
OGIG,0.35191411286507607,-3.328978886419446e-05,0.0
OGN,0.35703149607827384,-0.0004242174603852283,5.1
OGS,0.26362567557600364,0.0003669663442033019,3.41
OHI,0.3917743600626351,3.734257956821662e-05,9.36
OI,0.47445648483177744,5.8325051886681944e-05,0.0
OIG,1.472538081481342,-0.0008463340884513724,0.0
OIH,0.4036832000111841,-0.00012295993134638547,1.02
OII,0.5195811468753141,0.00022669159517121396,0.0
OIIM,0.5902571579381133,-0.00027296548452848934,0.0
OIL,0.37055794147818905,-0.00017032684513957285,0.0
OILK,0.4233077616909969,-0.0005205488017516456,18.4
OIS,0.5480633534506291,6.503600538732663e-05,0.0
OKE,0.3373512198982862,0.00035262938054092156,5.93
OKTA,0.5664571890694798,0.000739378422247005,0.0
OLED,0.6556160196979054,0.0004531546027016362,0.99
OLK,0.8160494486815142,-0.0005348428023025071,0.0
OLLI,0.4593771066261204,0.00042314936377395643,0.0
OLMA,1.0872190713515615,-0.005641680327855465,0.0
OLN,0.3801990611918223,0.0001237053957291793,1.53
OLO,0.7598271241360679,-0.003795571035978966,0.0
OLP,0.354294075026613,8.733305253015003e-05,8.0
OLPX,1.0095496925187202,-0.004914581760201678,0.0
OM,0.7367774355113622,-0.001478312778391794,0.0
OMAB,0.3674030574155666,0.00026850986421484454,4.13
OMC,0.2840245845055786,0.0003876361014228485,3.2
OMCL,0.5299903479668077,0.0003251935998452942,0.0
OMER,0.8152135366559567,-0.0004058259784839078,0.0
OMEX,1.0298220257458355,4.409787321483795e-05,0.0
OMF,0.5123851746110526,0.00023633618428792205,11.14
OMFL,0.23102892935082517,0.0004202243867590919,1.48
OMGA,1.10319867764606,-0.0028781276309808165,0.0
OMI,0.4400213880445183,0.00024402970734137364,0.0
OMIC,0.906679247332912,-0.006495803075593974,0.0
ON,0.613845104821436,0.0001674610806706337,0.0
ONB,0.2886383396101611,5.268219837015344e-05,3.69
ONCR,0.9848861391915719,-0.007339742561702545,0.0
ONCS,0.9557125391818603,-0.0028057844541122946,0.0
ONCT,1.0552492117214558,-0.001429473336151435,0.0
OND,4.114694521149023,0.012601688312239716,0.03
ONDS,0.8681335666903243,-0.002596387831286671,0.0
ONEM,0.775722602681856,-0.00037851961717401693,0.0
ONEO,0.20238455359871088,0.00024051359394175077,1.74
ONEQ,0.21084137346678183,0.0003555330332355326,0.89
ONEV,0.18839897947266276,0.0003031872979427995,1.81
ONEW,0.7343424829754518,0.0008713239184631078,0.0
ONEY,0.22163552372163972,0.0002515944099124391,3.21
ONG,0.9846733139284751,0.0017951859492837373,0.13
ONL,0.34861416657236544,-0.0028468009343535438,6.13
ONLN,0.36206233598004045,-0.00016707348133518002,1.96
ONON,0.7246742592741446,-0.0021864017678578738,0.0
ONTF,0.6059186055638951,-0.004376085081119378,0.0
ONTO,0.5522998577369765,0.0008201222406415776,0.0
ONTX,1.0761731289772807,-0.0046882081856898725,0.0
ONVO,0.9684387677715551,-0.0011515404969865489,0.0
OOMA,0.4935255118767692,0.00014370459395386572,0.0
OOTO,0.6885981179866663,-0.002375710928963901,0.0
OPAD,0.9307124520328497,-0.005997640090915119,0.0
OPBK,1.2946223899814884,1.391796486688067e-05,5.16
OPCH,0.7554852402860323,-7.649195808331842e-05,0.0
OPEN,0.965233932491805,-0.003492169718946202,0.0
OPFI,0.6421863293127519,-0.0029615692906073974,0.0
OPI,0.31847085063519387,-0.0005111412063796622,16.28
OPK,0.8248404766629939,-0.00018735320249554802,0.0
OPRA,0.667491943059452,-0.0006586674501705005,0.0
OPRT,0.7177248454039465,-0.0013097238608309975,0.0
OPRX,1.5842744221146172,8.856862100767274e-05,0.0
OPTN,0.7588003473125197,-0.0017753455237718865,0.0
OPTT,1.064628422143686,-0.002272979295293322,0.0
OPY,0.4165644135995278,0.0004068547755713404,1.5
OR,0.39657829964554114,-7.48370059730654e-05,1.14
ORA,0.37300337566277353,0.0003741873276914989,0.54
ORAN,0.3671103855245425,-0.000197770610497498,5.45
ORC,0.4145829762576106,-0.0007851587599681115,18.92
ORCC,0.33175929681481103,-0.0003369795478427414,10.59
ORCL,0.45188592120703047,0.0005919649776998196,1.89
ORFN,0.20575710729586225,0.0003509459779080862,1.5
ORGN,0.5163213190258944,-0.0013259541216157178,0.0
ORGO,1.1245049256496134,-0.0008544963968974534,0.0
ORGS,1.1603964568884146,-0.0008174116810839736,0.0
ORI,0.3123676356877968,0.00026671908478251614,3.97
ORIC,0.9498805946034201,-0.0021801404245674933,0.0
ORLA,3.976192844003321,0.0009652494766526579,0.0
ORLY,0.3377887414279795,0.0007837526487421005,0.0
ORMP,0.9144496856225254,0.00010593317088957562,0.0
ORN,0.5839282771157503,-0.0005003725657776758,0.0
ORRF,0.3536779505730143,9.208256449573292e-05,4.01
ORTX,0.7409400526409257,-0.0034668984638088103,0.0
OSBC,0.4659272367580061,0.00014289713779157832,1.37
OSCR,0.7871553029759829,-0.0057347532454669085,0.0
OSG,0.7038612714302371,-0.0008045492217057663,0.0
OSH,0.7093440638566811,-0.0010253909094108764,0.0
OSIS,0.5887527489155354,0.00026124028273515786,0.0
OSK,0.4533725313378369,0.0004835171369952702,1.98
OSPN,0.7460217637561837,6.459758867973903e-05,0.0
OSS,0.7482661753866428,-0.00039062665135297734,0.0
OSTK,0.7441886390278356,7.638015870591887e-05,0.0
OSUR,0.6510318646635966,-2.6339367999897834e-05,0.0
OSW,0.6015827915150537,-2.9416764503958946e-05,0.0
OTEX,0.4823692907710529,0.0003506155239872066,2.67
OTIS,0.29720881096433394,0.0007813000105993395,1.39
OTLY,0.7504412627034486,-0.006024072539236151,0.0
OTMO,0.6614688017629253,-0.005633273943901076,0.0
OTRK,1.2193761406168604,-0.002248426424072287,0.0
OTTR,0.30440359692019053,0.00018972102690142912,2.52
OUNZ,0.14208487590364885,0.00014395777242938112,0.0
OUSA,0.16490004963269,0.0002669923683668289,2.08
OUSM,0.20947128797426526,0.0001965291053807622,1.97
OUST,0.8195015877024365,-0.004320475860578414,0.0
OUT,0.4434620946789529,-0.00026119361660933364,7.52
OVID,0.8523977382502257,-0.0013237004505440339,0.0
OVLH,0.14565231500185902,3.828389500734918e-06,0.79
OVT,0.055117347128308805,-0.00033363961759429303,4.1
OVV,0.5738263305933315,-7.489591889111029e-05,2.7
OWL,0.4704361272788208,7.469191362135772e-05,5.06
OWLT,0.9135502445334897,-0.005274919860215167,0.0
OXM,0.41734036174885847,0.0003226063289174008,1.93
OXSQ,0.36994624085680855,-0.0003355400822956004,12.88
OXY,0.38626631067619,0.00017824688656384915,1.2
OZK,0.3619586454345495,0.0005543898277593805,3.62
PAA,0.3812566073605882,2.6717018612257845e-05,8.67
PAAS,0.5279462258885763,0.00017432920068036166,2.34
PACB,0.7918395015629217,-0.0002277406963103051,0.0
PACK,0.5298705050475604,-0.0004181496664146188,0.0
PACW,0.4186652450397517,8.70177183335982e-05,7.66
PAG,0.4809719698367448,0.000286102289554604,1.81
PAGP,0.5114338466961522,-0.0006690917491219464,8.22
PAGS,0.6931179808886353,-0.0009704413289804583,0.0
PAHC,0.4169470708387336,-0.00010802033612991322,3.12
PALC,0.20111182511321327,0.0005574602315618497,1.82
PAM,0.510443833876583,0.00027585698044550473,0.0
PANL,0.5681727877331579,-0.00027489992062819157,6.45
PANW,0.39241360873793624,0.0007851737734110172,0.0
PAR,0.5248256133699515,0.00024442142245389645,0.0
PARA,0.4416091105668029,-0.00010671029893658993,4.89
PARAA,0.5984550251551631,-0.0010600899325219082,4.17
PARR,0.6684384331133769,0.0014082135987920402,0.0
PASG,0.8523752027928528,-0.003879900597110482,0.0
PATH,0.7324640916862653,-0.0039526107859686,0.0
PATK,0.7169924697486512,0.0004959090059533236,2.64
PAVE,0.2654833811660916,0.0003996752299370907,0.79
PAVM,0.9484619078371661,-0.001447441080831405,0.0
PAWZ,0.2473250453580097,0.0001454661231219059,0.52
PAX,0.3907796519415534,-0.0008416611470280756,8.31
PAY,0.7437111000674944,-0.003158971560150726,0.0
PAYA,0.5277237289932406,-0.0007838828348411066,0.0
PAYC,0.463725803563536,0.0013703082456973492,0.0
PAYO,0.6235098831631541,-0.001028438477003977,0.0
PAYS,1.7098194558885123,0.0003403246361416291,0.0
PAYX,0.3360795800284499,0.0006041731689873534,2.92
PB,0.32911576538503173,0.00040489086393315254,3.54
PBA,0.3312217722718545,0.00015875806102212412,5.93
PBD,0.3098212904067348,-8.015523486310681e-05,2.84
PBE,0.2619329304800188,0.0003312522571981572,0.05
PBF,0.6376893222577192,0.00017418969797343268,1.94
PBH,0.40421996130523213,0.00027989778765479857,0.0
PBI,0.4013479414656247,-0.00013830954962761738,5.31
PBJ,0.1624062457927408,0.00025443904427132057,1.85
PBP,0.1667032875951554,-6.114431281883226e-05,1.29
PBPB,0.5205920890961201,-0.0007348001373399765,0.0
PBR,0.517921552681558,7.057939918021661e-05,49.21
PBR.A,-0.0,,55.6
PBS,0.233500406963649,0.0001730036977647796,0.75
PBT,0.3767051961273195,0.00017013053504473768,5.08
PBW,0.3617419617696731,-0.00015841317863626953,4.12
PBYI,0.9325732648863599,-0.0004449276327315881,0.0
PCAR,0.3444508499970777,0.0003787135247126575,1.38
PCB,0.39957098693327336,-0.00011016489769033416,4.06
PCEF,0.12958438940507047,-0.00010256430350517004,9.08
PCG,0.42828050064374934,-3.498985318001696e-05,0.0
PCH,0.3360996710658057,3.562034767186627e-05,3.74
PCOR,0.5710699535354719,-0.001531613597126163,0.0
PCRX,0.49615960923592245,0.0005688181884429661,0.0
PCT,0.8648082366626286,-0.0006613581634688062,0.0
PCTI,0.5260695352185658,-8.428470008766778e-05,4.91
PCTY,0.45704116924020427,0.0009441835932879776,0.0
PCVX,0.7327816044428455,0.0009429387889850917,0.0
PCY,0.17161444546082802,-8.32943294024672e-05,6.66
PCYG,1.868960059367278,-0.00047979137228421574,0.98
PCYO,1.1465483334400624,0.00023761538665574198,0.0
PD,0.6676930976689374,-0.000388845688456187,0.0
PDBA,0.10138887445597783,-0.00026681915680541805,0.75
PDBC,0.22706240343700768,-0.000261244516228397,13.87
PDCE,0.7638326753187413,0.0005724429546209576,2.52
PDCO,0.3506540053991837,0.00034927155924366484,4.01
PDD,0.7955122598307531,0.0010004953158675891,0.0
PDFS,0.5326223577019175,0.00010924081323499205,0.0
PDM,0.27186625372419365,-0.0001637391815471043,10.84
PDN,0.222287920256545,3.726291052273668e-05,2.61
PDP,0.22913927912007978,0.00027214896367788895,0.45
PDS,0.5511647016007913,-0.00011361770061892679,0.0
PDSB,1.338872543931822,-0.001540750674265964,0.0
PEAK,0.30147179411548775,0.00014910206327302893,5.57
PEAR,0.9657616547222956,-0.004756740358375402,0.0
PEB,0.3772683665826665,-0.0001288332018415113,0.29
PEBO,0.4231212958710824,0.0002016847380155298,5.66
PECO,1.5479226070833938,0.003672797233818147,3.52
PEG,0.2307006333041909,0.0001702680277576528,3.69
PEGA,0.6505578219483644,0.0002569635735054631,0.26
PEJ,0.249432776741105,0.00020331978396273393,0.41
PEN,0.4423358467800011,0.0009181487779989729,0.0
PENN,0.540004695712256,0.0007027200687968292,0.0
PEO,0.24394087704922446,2.0831020879432373e-05,3.69
